symbol	chr	ucsc_chr	loc_start	fullname	GO
Sept1	7	chr7	134358271	septin 1	GO:0005525,GO:0005525,GO:0007049,GO:0007049,GO:0051301,GO:0031105,GO:0000166,GO:0005515
Sept10	10	chr10	58627676	septin 10 isoform 2	GO:0005737,GO:0005634,GO:0000166,GO:0007049,GO:0007049,GO:0051301,GO:0005525,GO:0005525,GO:0031105,GO:0005515
Sept11	5	chr5	93522596	septin 11	GO:0007049,GO:0007049,GO:0000166,GO:0045202,GO:0051301,GO:0042995,GO:0030054,GO:0005525,GO:0005525,GO:0031105,GO:0005515
Sept12	16	chr16	4988434	septin 12	GO:0005525,GO:0000166
Sept14	9	chr9	57104169	septin 14	GO:0000166,GO:0005515,GO:0005525,GO:0005525,GO:0007049,GO:0007049,GO:0051301,GO:0031105
Sept2	1	chr1	95385722	septin 2	GO:0005737,GO:0005856,GO:0000166,GO:0007049,GO:0007049,GO:0007067,GO:0051301,GO:0005525,GO:0005525,GO:0031105,GO:0042995,GO:0005515,GO:0005515,GO:0009986,GO:0030234,GO:0005886,GO:0002036,GO:0015629,GO:0005938,GO:0042802,GO:0015630,GO:0030496,GO:0051258,GO:0005876,GO:0019717,GO:0032880,GO:0032947
Sept3	15	chr15	82109873	septin 3	GO:0005737,GO:0007049,GO:0007049,GO:0030054,GO:0016020,GO:0000166,GO:0045202,GO:0005525,GO:0005525,GO:0051301,GO:0019717,GO:0031105,GO:0005515
Sept4	11	chr11	87394667	septin 4	GO:0051301,GO:0031105,GO:0007420,GO:0048240,GO:0005525,GO:0005525,GO:0007049,GO:0007049,GO:0000166,GO:0005515,GO:0009434,GO:0007286,GO:0030382,GO:0005739
Sept5	16	chr16	18622832	septin 5	GO:0005525,GO:0005525,GO:0007049,GO:0007049,GO:0051301,GO:0000166,GO:0031105,GO:0019717,GO:0005515
Sept6	X	chrX	34455317	septin 6	GO:0005525,GO:0005525,GO:0007049,GO:0007049,GO:0000166,GO:0005515,GO:0051301,GO:0031105
Sept7	9	chr9	25060239	cell division cycle 10 homolog	GO:0005737,GO:0005856,GO:0000166,GO:0019717,GO:0005515,GO:0007049,GO:0007049,GO:0007067,GO:0051301,GO:0005525,GO:0005525,GO:0031105
Sept8	11	chr11	53333511	septin 8	GO:0005525,GO:0005525,GO:0000166,GO:0031105,GO:0007049,GO:0005515
Sept9	11	chr11	117212774	septin 9	GO:0016020,GO:0000166,GO:0005886,GO:0007049,GO:0007049,GO:0051301,GO:0005525,GO:0005525
Sepw1	7	chr7	16505211	selenoprotein W, 1	GO:0005886,GO:0016491,GO:0005737,GO:0008430,GO:0008430,GO:0045454
Sepx1	17	chr17	24873652	selenoprotein X 1	GO:0008430,GO:0016491,GO:0008113,GO:0008270,GO:0005737,GO:0005634,GO:0030091,GO:0000318,GO:0046872,GO:0055114,GO:0055114
SerRSmt	7	chr7	29527034	Mus musculus SerRSmt mRNA for mitochondrial seryl-tRNA synthetase, complete cds.	NA
Serac1	17	chr17	6044113	serine active site containing 1 isoform 2	GO:0016021,GO:0016020,GO:0005488,GO:0031012,GO:0030198
Serbp1	6	chr6	67217090	SERPINE1 mRNA binding protein 1	GO:0005737,GO:0005634,GO:0003723
Serf1	13	chr13	100878177	small EDRK-rich factor 1	NA
Serf2	2	chr2	121275170	small EDRK-rich factor 2	GO:0008150,GO:0005575,GO:0003674
Sergef	7	chr7	53698558	secretion regulating guanine nucleotide exchange	GO:0005085,GO:0005737,GO:0005634,GO:0005087,GO:0008150
Serhl	15	chr15	82930773	serine hydrolase protein	GO:0005737,GO:0005739,GO:0016023,GO:0005777,GO:0016787
Serinc1	10	chr10	57236962	serine incorporator 1	GO:0005886,GO:0006629,GO:0016021,GO:0005783,GO:0008654,GO:0016020,GO:0016020
Serinc2	4	chr4	129931173	tumor differentially expressed 2-like	NA
Serinc3	2	chr2	163451176	tumor differentially expressed protein 1	GO:0016021,GO:0016020,GO:0016020,GO:0005886,GO:0005794,GO:0006917
Serinc5	13	chr13	93381215	serine incorporator 5	GO:0006629,GO:0016021,GO:0016020,GO:0016020,GO:0005783,GO:0008654,GO:0005794,GO:0043209,GO:0042552
Serpina10	12	chr12	104855046	serine (or cysteine) proteinase inhibitor, clade	GO:0005576,GO:0030414,GO:0004867,GO:0004867
Serpina11	12	chr12	105218566	serine (or cysteine) proteinase inhibitor, clade	GO:0005576,GO:0030414,GO:0004867,GO:0004867
Serpina12	12	chr12	105269228	visceral adipose-specific SERPIN	GO:0005576,GO:0030414,GO:0004867,GO:0004867
Serpina1a	12	chr12	105091884	serine (or cysteine) proteinase inhibitor, clade	GO:0006953,GO:0005576,GO:0030414,GO:0004867,GO:0004867,GO:0005515,GO:0034097,GO:0043434,GO:0006487
Serpina1b	12	chr12	104966451	serine (or cysteine) proteinase inhibitor, clade	GO:0006953,GO:0001701,GO:0034097,GO:0043434,GO:0006487,GO:0005515,GO:0030414,GO:0004867,GO:0005576
Serpina1c	12	chr12	105133221	serine (or cysteine) proteinase inhibitor, clade	GO:0030414,GO:0004867,GO:0004867,GO:0005576,GO:0034097,GO:0043434
Serpina1d	12	chr12	105001889	serine (or cysteine) proteinase inhibitor, clade	GO:0030414,GO:0004867,GO:0004867,GO:0005576,GO:0034097,GO:0043434
Serpina1e	12	chr12	105185227	serine (or cysteine) proteinase inhibitor, clade	GO:0005576,GO:0030414,GO:0004867,GO:0004867,GO:0034097,GO:0043434
Serpina1f	12	chr12	104927941	epsin	GO:0005576,GO:0030414,GO:0004867,GO:0004867
Serpina3a	12	chr12	105351060	Serine protease inhibitor A3A precursor (Serpin A3A).	GO:0005576,GO:0030414,GO:0004867,GO:0004867
Serpina3b	12	chr12	105368671	serine (or cysteine) peptidase inhibitor, clade	GO:0005576,GO:0030414,GO:0004867,GO:0004867,GO:0003674
Serpina3c	12	chr12	105385441	serine (or cysteine) proteinase inhibitor, clade	GO:0005576,GO:0030414,GO:0004867,GO:0004867,GO:0034097,GO:0043434
Serpina3f	12	chr12	105455090	serine (or cysteine) peptidase inhibitor, clade	GO:0030414,GO:0004867,GO:0004867,GO:0043434,GO:0003674,GO:0005575,GO:0034097
Serpina3g	12	chr12	105476523	serine (or cysteine) proteinase inhibitor, clade	GO:0005575,GO:0043434,GO:0034097
Serpina3h	12	chr12	105488936	serine (or cysteine) peptidase inhibitor, clade	GO:0034097,GO:0043434,GO:0003674,GO:0005575
Serpina3k	12	chr12	105578720	serine (or cysteine) proteinase inhibitor, clade	GO:0005576,GO:0030414,GO:0004867,GO:0004867,GO:0034097,GO:0043434
Serpina3m	12	chr12	105627285	serine (or cysteine) proteinase inhibitor, clade	GO:0043434,GO:0005576,GO:0030414,GO:0004867,GO:0004867,GO:0005575,GO:0034097
Serpina3n	12	chr12	105646880	serine (or cysteine) proteinase inhibitor, clade	GO:0006953,GO:0005576,GO:0030414,GO:0043434,GO:0004867,GO:0004867,GO:0034097
Serpina4-ps1	12	chr12	105316173	Mus musculus serine (or cysteine) peptidase inhibitor, clade A, member 4, pseudogene 1, mRNA (cDNA clone MGC:25813 IMAGE:4162721), complete cds.	NA
Serpina5	12	chr12	105339891	serine (or cysteine) proteinase inhibitor, clade	GO:0005576,GO:0030414,GO:0004867,GO:0004867,GO:0007283,GO:0005515
Serpina6	12	chr12	104885055	serine (or cysteine) proteinase inhibitor, clade	GO:0005496,GO:0005496,GO:0005576,GO:0008289,GO:0005615,GO:0006810,GO:0004867,GO:0008211
Serpina7	X	chrX	135614823	thyroxine-binding globulin	GO:0005576,GO:0004867
Serpina9	12	chr12	105235200	serine (or cysteine) proteinase inhibitor, clade	GO:0005576,GO:0030414,GO:0004867,GO:0004867
Serpinb10	1	chr1	109428947	serine (or cysteine) proteinase inhibitor, clade	NA
Serpinb11	1	chr1	109265972	serine (or cysteine) proteinase inhibitor, clade	GO:0005737,GO:0030414,GO:0004867,GO:0004867
Serpinb12	1	chr1	108843123	serine (or cysteine) proteinase inhibitor, clade	GO:0005737,GO:0030414,GO:0004867
Serpinb13	1	chr1	108878731	serine (or cysteine) proteinase inhibitor, clade	GO:0005737,GO:0030414,GO:0004867,GO:0004867
Serpinb1a	13	chr13	32934686	serine (or cysteine) proteinase inhibitor, clade	GO:0005737,GO:0030414,GO:0004867,GO:0004867,GO:0005575,GO:0042176
Serpinb1b	13	chr13	33177154	serine (or cysteine) proteinase inhibitor, clade	GO:0005737,GO:0030414,GO:0005575,GO:0004867,GO:0042176
Serpinb1c	13	chr13	32973701	serine (or cysteine) proteinase inhibitor, clade	GO:0005737,GO:0030414,GO:0005575,GO:0004867,GO:0008150
Serpinb2	1	chr1	109412049	serine (or cysteine) proteinase inhibitor, clade	GO:0005737,GO:0004252,GO:0005576,GO:0030414,GO:0004867,GO:0004867
Serpinb3a	1	chr1	108942592	serine (or cysteine) proteinase inhibitor, clade	NA
Serpinb3b	1	chr1	109050945	serine (or cysteine) proteinase inhibitor, clade	GO:0004869,GO:0004867
Serpinb3c	1	chr1	109168205	serine (or cysteine) proteinase inhibitor, clade	GO:0004867,GO:0005515
Serpinb3d	1	chr1	108974769	serine (or cysteine) proteinase inhibitor, clade	NA
Serpinb5	1	chr1	108766859	serine (or cysteine) proteinase inhibitor, clade	GO:0060512,GO:0005576,GO:0004867,GO:0005737,GO:0030198,GO:0002009,GO:0050678
Serpinb6a	13	chr13	34017145	serine (or cysteine) proteinase inhibitor, clade	GO:0005737,GO:0030414,GO:0004867,GO:0004867
Serpinb6b	13	chr13	33064154	serine (or cysteine) proteinase inhibitor, clade	NA
Serpinb6c	13	chr13	33971799	serine proteinase inhibitor member 6C	NA
Serpinb7	1	chr1	109324825	serine (or cysteine) proteinase inhibitor, clade	GO:0005737,GO:0005575,GO:0030414,GO:0004867,GO:0030162
Serpinb8	1	chr1	109494046	serine (or cysteine) proteinase inhibitor, clade	GO:0005737,GO:0030414,GO:0004867,GO:0004867
Serpinb9	13	chr13	33098411	serine (or cysteine) proteinase inhibitor, clade	GO:0005515,GO:0006916
Serpinb9b	13	chr13	33121330	serine (or cysteine) proteinase inhibitor, clade	GO:0019835,GO:0005515
Serpinb9c	13	chr13	33241846	serine (or cysteine) proteinase inhibitor, clade	NA
Serpinb9d	13	chr13	33286441	serine (or cysteine) proteinase inhibitor, clade	NA
Serpinb9e	13	chr13	33343454	serine (or cysteine) proteinase inhibitor, clade	NA
Serpinb9f	13	chr13	33417695	serine (or cysteine) proteinase inhibitor, clade	NA
Serpinb9g	13	chr13	33578399	serine (or cysteine) proteinase inhibitor, clade	NA
Serpinc1	1	chr1	162917673	serine (or cysteine) proteinase inhibitor, clade	GO:0005576,GO:0007596,GO:0008201,GO:0030414,GO:0004867,GO:0004867
Serpind1	16	chr16	17336403	serine (or cysteine) proteinase inhibitor, clade	GO:0007596,GO:0008201,GO:0030414,GO:0004867,GO:0004867
Serpine1	5	chr5	137539043	serine (or cysteine) proteinase inhibitor, clade	GO:0004252,GO:0005576,GO:0030414,GO:0042127,GO:0005515,GO:0005515,GO:0004867,GO:0045765
Serpine2	1	chr1	79813261	serine (or cysteine) proteinase inhibitor, clade	GO:0005576,GO:0030414,GO:0004867,GO:0004867,GO:0008201,GO:0007399,GO:0030154,GO:0007275
Serpinf1	11	chr11	75229068	serine (or cysteine) proteinase inhibitor, clade	GO:0005576,GO:0004867,GO:0016525,GO:0005615,GO:0060770
Serpinf2	11	chr11	75245904	serine (or cysteine) proteinase inhibitor, clade	GO:0006953,GO:0005576,GO:0030414,GO:0004867,GO:0004867
Serping1	2	chr2	84605730	serine (or cysteine) proteinase inhibitor, clade	GO:0004867,GO:0045087,GO:0007596,GO:0005576,GO:0030414,GO:0006955,GO:0006958,GO:0001848,GO:0005615
Serpinh1	7	chr7	106494629	serine (or cysteine) proteinase inhibitor, clade	GO:0006950,GO:0005783,GO:0005783,GO:0004867,GO:0032964,GO:0030199,GO:0051604,GO:0005737,GO:0005515,GO:0051082
Serpini1	3	chr3	75417019	serine (or cysteine) proteinase inhibitor, clade	GO:0005576,GO:0030414,GO:0004867,GO:0004867
Serpini2	3	chr3	75046429	serine (or cysteine) peptidase inhibitor, clade	GO:0005576,GO:0030414,GO:0004867,GO:0004867
Sertad1	7	chr7	28274274	SERTA domain containing 1	GO:0006350,GO:0045449,GO:0005515,GO:0005515,GO:0005737,GO:0030308,GO:0005634,GO:0045941,GO:0016563
Sertad2	11	chr11	20547808	transcriptional regulator interacting with the	GO:0006350,GO:0005515,GO:0005515,GO:0003713,GO:0045449,GO:0045893,GO:0030308,GO:0005634,GO:0045941,GO:0016563
Sertad3	7	chr7	28261161	SERTA domain containing 3	GO:0006350,GO:0045449,GO:0005634,GO:0045941,GO:0005515,GO:0016563,GO:0005737,GO:0030308
Sertad4	1	chr1	194672566	SERTA domain containing 4	NA
Sesn1	10	chr10	41607299	sestrin 1	NA
Sesn2	4	chr4	132049630	sestrin 2	GO:0007050,GO:0005634
Sesn3	9	chr9	14080995	sestrin 3	GO:0007050,GO:0005634
Sestd1	2	chr2	77025187	SEC14 and spectrin domains 1	GO:0005515
Set	2	chr2	29922340	SET translocation	GO:0005737,GO:0005783,GO:0006334,GO:0005634
Setbp1	18	chr18	78951953	SET binding protein 1	GO:0003677,GO:0003677,GO:0005634,GO:0005515
Setd1a	7	chr7	134921641	SET domain containing 1A	GO:0008168,GO:0005634,GO:0016740,GO:0035097,GO:0008150
Setd1b	5	chr5	123592965	7 days embryo whole body cDNA, RIKEN full-length enriched library, clone:C430027B02 product:hypothetical RNA-binding region RNP-1 (RNA recognition motif)/Proline-rich region profile/Eukaryotic RNA Recognition Motif (RRM) profile/Alanine-rich region profile containing protein, full insert sequence. (Fragment).	GO:0006350,GO:0005634,GO:0016740,GO:0045449,GO:0003723,GO:0008168,GO:0016568,GO:0003676,GO:0000166,GO:0018024
Setd2	9	chr9	110476157	SET domain containing 2	GO:0010452,GO:0003674,GO:0018023,GO:0051789,GO:0005634
Setd3	12	chr12	109345441	SET domain containing 3	NA
Setd4	16	chr16	93583794	SET domain containing 4	NA
Setd5	6	chr6	113078435	SET domain containing 5	NA
Setd6	8	chr8	98239836	SET domain containing 6	NA
Setd7	3	chr3	51325228	SET domain-containing protein 7	GO:0005634,GO:0016740,GO:0045449,GO:0008168,GO:0006350,GO:0005694,GO:0005694,GO:0016568,GO:0016568,GO:0018024,GO:0018024,GO:0006355
Setd8	5	chr5	124897285	SET domain-containing protein	GO:0005634,GO:0016740,GO:0006350,GO:0051301,GO:0008168,GO:0045449,GO:0007067,GO:0005694,GO:0016568,GO:0007049,GO:0018024
Setdb1	3	chr3	95143824	SET domain, bifurcated 1	GO:0016740,GO:0045449,GO:0008168,GO:0006350,GO:0005694,GO:0016568,GO:0016568,GO:0018024,GO:0018024,GO:0008270,GO:0003676,GO:0003677,GO:0005634,GO:0001833,GO:0005515,GO:0005515
Setdb2	14	chr14	60021135	SET domain, bifurcated 2	NA
Setmar	6	chr6	108015074	Histone-lysine N-methyltransferase SETMAR (EC 2.1.1.43) (SET domain and mariner transposase fusion gene-containing protein homolog).	NA
Setx	2	chr2	28982406	senataxin	GO:0005737,GO:0016787,GO:0006281,GO:0005634,GO:0004386,GO:0006974,GO:0000166,GO:0005524,GO:0005575,GO:0003674,GO:0008150
Sez4	10	chr10	39503043	Mus musculus Sez4 mRNA for DNA polymerase, complete cds.	NA
Sez6	11	chr11	77744561	seizure related gene 6	GO:0042995,GO:0005737,GO:0016021,GO:0016020,GO:0005576,GO:0045202,GO:0005886,GO:0030054
Sez6l	5	chr5	112851028	seizure related 6 homolog like	GO:0016021,GO:0016020,GO:0005783,GO:0005886,GO:0005575,GO:0003674,GO:0008150
Sez6l2	7	chr7	134094551	seizure related 6 homolog like 2	GO:0016021,GO:0016020,GO:0005783,GO:0005886
Sf1	19	chr19	6364087	splicing factor 1	GO:0006397,GO:0045449,GO:0006350,GO:0046872,GO:0008380,GO:0003723,GO:0003723,GO:0030238,GO:0033327,GO:0022402,GO:0050810,GO:0008270,GO:0008270,GO:0005681,GO:0003676,GO:0005737,GO:0005634
Sf3a1	11	chr11	4060490	splicing factor 3a, subunit 1	GO:0005634,GO:0008380,GO:0005681,GO:0006397,GO:0003723,GO:0006396
Sf3a2	10	chr10	80263977	splicing factor 3a, subunit 2	GO:0005634,GO:0000398,GO:0031202
Sf3a3	4	chr4	124392138	splicing factor 3a, subunit 3	GO:0005634,GO:0005634,GO:0008270,GO:0008270,GO:0046872,GO:0008380,GO:0005681,GO:0006397,GO:0003676,GO:0005622
Sf3b1	1	chr1	55044177	splicing factor 3b, subunit 1	GO:0005634,GO:0005515,GO:0009952,GO:0003682,GO:0008380,GO:0006397,GO:0005488,GO:0005681,GO:0000398,GO:0031202
Sf3b2	19	chr19	5287534	splicing factor 3b, subunit 2	GO:0005515
Sf3b3	8	chr8	113349320	splicing factor 3b, subunit 3	GO:0005634,GO:0005634,GO:0005681,GO:0006397,GO:0003676,GO:0008380
Sf3b4	3	chr3	95976496	splicing factor 3b, subunit 4	GO:0005634,GO:0006397,GO:0003723,GO:0005681,GO:0008380,GO:0003676,GO:0000166
Sf3b5	10	chr10	12728428	splicing factor 3b, subunit 5	GO:0005634,GO:0008380,GO:0005681,GO:0006397
Sf4	8	chr8	72566945	splicing factor 4	GO:0005634,GO:0008380,GO:0005681,GO:0006397,GO:0003676,GO:0003723,GO:0006396,GO:0005622,GO:0008150,GO:0003674,GO:0005575
Sfi1	11	chr11	3032029	Sfi1 homolog, spindle assembly associated	GO:0005737,GO:0005856
Sfmbt1	14	chr14	31579259	Scm-like with four mbt domains 1	GO:0005634,GO:0045449
Sfmbt2	2	chr2	10314936	Scm-like with four mbt domains 2	GO:0005634,GO:0045449
Sfn	4	chr4	133156937	stratifin	GO:0030307,GO:0005634,GO:0005576,GO:0019904,GO:0030216,GO:0000079,GO:0043588,GO:0043588,GO:0005737,GO:0051726,GO:0043616,GO:0008285
Sfpi1	2	chr2	90937105	SFFV proviral integration 1	GO:0006350,GO:0045449,GO:0043565,GO:0043011,GO:0030218,GO:0003723,GO:0005634,GO:0005667,GO:0003700,GO:0003700,GO:0003677,GO:0016563,GO:0030098,GO:0030225,GO:0006355,GO:0006355,GO:0045893,GO:0030851,GO:0005515,GO:0002320,GO:0002573
Sfpq	4	chr4	126698660	splicing factor proline/glutamine rich	GO:0006281,GO:0006974,GO:0006350,GO:0003723,GO:0008150,GO:0003677,GO:0045449,GO:0008380,GO:0006397,GO:0003676,GO:0000166,GO:0005634,GO:0005575
Sfrp1	8	chr8	24522256	secreted frizzled-related protein 1	GO:0030154,GO:0007275,GO:0016055,GO:0005576,GO:0009952,GO:0060687,GO:0060527,GO:0060071,GO:0001756
Sfrp2	3	chr3	83570463	secreted frizzled-related protein 2	GO:0030154,GO:0007275,GO:0016055,GO:0005576,GO:0009952,GO:0001756,GO:0031668
Sfrp4	13	chr13	19715301	secreted frizzled-related protein 4	GO:0030154,GO:0016055,GO:0007275,GO:0005576
Sfrp5	19	chr19	42273174	secreted frizzled-related sequence protein 5	GO:0030154,GO:0007275,GO:0016055,GO:0005576
Sfrs1	11	chr11	87861340	splicing factor, arginine/serine-rich 1 isoform	GO:0005737,GO:0005634,GO:0003723,GO:0008380,GO:0008380,GO:0005681,GO:0006397,GO:0003676,GO:0000166,GO:0050733,GO:0060048,GO:0001701
Sfrs10	16	chr16	22246928	splicing factor, arginine/serine-rich 10	NA
Sfrs11	3	chr3	157675745	splicing factor, arginine/serine-rich 11 isoform	NA
Sfrs12	13	chr13	104538840	splicing factor, arginine/serine-rich 12	GO:0005634,GO:0008380,GO:0005681,GO:0006397,GO:0003676,GO:0000166
Sfrs14	8	chr8	72775512	arginine/serine-rich 14 splicing factor	GO:0005634,GO:0008380,GO:0006397,GO:0003676,GO:0003723,GO:0006396,GO:0005622
Sfrs15	16	chr16	90229542	splicing factor, arginine/serine-rich 15	NA
Sfrs16	7	chr7	20166464	splicing factor, arginine/serine-rich 16 isoform	GO:0005634,GO:0008380,GO:0006397
Sfrs17b	X	chrX	34150967	Talia	GO:0005634,GO:0006397,GO:0003723,GO:0005681,GO:0008380,GO:0003676
Sfrs2	11	chr11	116711365	splicing factor, arginine/serine-rich 2	GO:0006397,GO:0003723,GO:0008380,GO:0003676,GO:0005634,GO:0005634,GO:0005681,GO:0000166,GO:0005515,GO:0016607,GO:0016607,GO:0016607
Sfrs2ip	15	chr15	96245218	splicing factor, arginine/serine-rich 2,	NA
Sfrs3	17	chr17	29173187	splicing factor, arginine/serine-rich 3 (SRp20)	GO:0005634,GO:0006397,GO:0003723,GO:0008380,GO:0003676,GO:0000166
Sfrs4	4	chr4	131453664	splicing factor, arginine/serine-rich 4 (SRp75)	GO:0005634,GO:0006397,GO:0003723,GO:0008380,GO:0003676,GO:0000166
Sfrs5	12	chr12	82047581	splicing factor, arginine/serine-rich 5	GO:0005634,GO:0006350,GO:0003723,GO:0045449,GO:0008380,GO:0006397,GO:0003676,GO:0000166,GO:0050733
Sfrs6	2	chr2	162757406	arginine/serine-rich splicing factor 6	NA
Sfrs7	17	chr17	80600887	splicing factor, arginine/serine-rich 7	GO:0006397,GO:0005634,GO:0008270,GO:0008270,GO:0046872,GO:0008380,GO:0003723,GO:0003676,GO:0000166,GO:0005515
Sfrs8	5	chr5	130007253	splicing factor, arginine/serine-rich 8	NA
Sfrs9	5	chr5	115777317	splicing factor, arginine/serine rich 9	GO:0005634,GO:0003723,GO:0003676,GO:0000166,GO:0006397,GO:0008380
Sft2d1	17	chr17	8503967	Mus musculus 6 days embryo whole body cDNA, RIKEN full-length enriched library, clone:5630401J11 product:similar to PRGR1 (FRAGMENT) [Homo sapiens], full insert sequence.	GO:0015031,GO:0016021,GO:0016020,GO:0006810
Sft2d2	1	chr1	167109386	SFT2 domain containing 2	GO:0015031,GO:0016021,GO:0016020,GO:0006810
Sft2d3	18	chr18	32070253	Vesicle transport protein SFT2C (SFT2 domain-containing protein 3).	NA
Sftpa1	14	chr14	41945746	surfactant associated protein A1	GO:0005578,GO:0005529,GO:0005509,GO:0007585,GO:0005576,GO:0005488
Sftpb	6	chr6	72256876	surfactant associated protein B	GO:0007585,GO:0005576,GO:0005764,GO:0006629,GO:0006665,GO:0005737
Sftpc	14	chr14	70921132	surfactant associated protein C	GO:0007585,GO:0007585,GO:0005576,GO:0005576,GO:0005737
Sftpd	14	chr14	41985624	surfactant associated protein D	GO:0005529,GO:0005509,GO:0007585,GO:0005578,GO:0005576,GO:0005488
Sfxn1	13	chr13	54180828	sideroflexin 1	GO:0006810,GO:0030218,GO:0006826,GO:0006826,GO:0006811,GO:0006812,GO:0055085,GO:0016020,GO:0016020,GO:0005506,GO:0016021,GO:0008324,GO:0005739,GO:0005739,GO:0005739,GO:0005743
Sfxn2	19	chr19	46656992	sideroflexin 2	GO:0006810,GO:0006811,GO:0016020,GO:0016020,GO:0005739,GO:0005739,GO:0005739,GO:0005743,GO:0006826,GO:0005506,GO:0016021,GO:0006812,GO:0008324,GO:0055085
Sfxn3	19	chr19	45123596	sideroflexin 3	GO:0006810,GO:0006811,GO:0016020,GO:0016020,GO:0005506,GO:0016021,GO:0005739,GO:0005739,GO:0008324,GO:0006826,GO:0006812,GO:0055085
Sfxn4	19	chr19	60914875	sideroflexin 4	GO:0006810,GO:0006811,GO:0016020,GO:0016020,GO:0006826,GO:0005506,GO:0016021,GO:0006812,GO:0008324,GO:0055085,GO:0005739,GO:0005739,GO:0005739
Sfxn5	6	chr6	85217835	sideroflexin 5	GO:0055085,GO:0006810,GO:0006811,GO:0016020,GO:0016020,GO:0006826,GO:0005506,GO:0016021,GO:0006812,GO:0008324,GO:0005739,GO:0005739,GO:0005743
Sgca	11	chr11	94824532	sarcoglycan, alpha (dystrophin-associated	GO:0005737,GO:0005856,GO:0016021,GO:0016020,GO:0016020,GO:0005886,GO:0005887,GO:0016044,GO:0016012,GO:0005509,GO:0005515,GO:0042383,GO:0042383,GO:0045121
Sgcb	5	chr5	74026733	sarcoglycan, beta (dystrophin-associated	GO:0005856,GO:0016021,GO:0016021,GO:0016012,GO:0007010,GO:0005887,GO:0016044,GO:0005737,GO:0016020,GO:0005886
Sgcd	11	chr11	46792764	sarcoglycan, delta (dystrophin-associated	GO:0007010,GO:0005737,GO:0005856,GO:0016021,GO:0016021,GO:0016020,GO:0005886,GO:0005887,GO:0016012,GO:0005515,GO:0016044
Sgce	6	chr6	4639574	sarcoglycan, epsilon	GO:0005737,GO:0016021,GO:0016020,GO:0016020,GO:0005886,GO:0005856,GO:0005887,GO:0016012,GO:0005509,GO:0005515
Sgcg	14	chr14	61840439	sarcoglycan, gamma (dystrophin-associated	GO:0005737,GO:0005856,GO:0016021,GO:0016021,GO:0016020,GO:0005886,GO:0007010,GO:0005887,GO:0016012,GO:0005515,GO:0016044
Sgcz	8	chr8	38586315	sarcoglycan zeta	GO:0005737,GO:0005886,GO:0005856,GO:0016021,GO:0016021,GO:0016012,GO:0005515,GO:0016044,GO:0016020,GO:0007010
Sgip1	4	chr4	102587704	SH3-domain GRB2-like (endophilin) interacting	NA
Sgk	10	chr10	21714555	serum/glucocorticoid regulated kinase	NA
Sgk2	2	chr2	162818700	serum/glucocorticoid regulated kinase 2	GO:0004674,GO:0004674,GO:0016740,GO:0016301,GO:0005524,GO:0005524,GO:0000166,GO:0006468,GO:0004672
Sgk269	9	chr9	56054254	Tyrosine-protein kinase-protein kinase SgK269 (EC 2.7.10.2) (Sugen kinase 269).	NA
Sgk3	1	chr1	9855351	serum/glucocorticoid regulated kinase 3	GO:0031410,GO:0005524,GO:0005524,GO:0004674,GO:0006916,GO:0006468,GO:0035091,GO:0005515,GO:0004672,GO:0007154,GO:0016301,GO:0000166,GO:0016740,GO:0005768,GO:0016023
