symbol	chr	ucsc_chr	loc_start	fullname	GO
UBE2D1	10	10	60094961	ubiquitin-conjugating enzyme E2D 1 (UBC4/5 homolog, yeast)	GO:0000075,GO:0000166,GO:0000209,GO:0000278,GO:0004842,GO:0004842,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005524,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005737,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0006511,GO:0007094,GO:0007179,GO:0016874,GO:0016881,GO:0030509,GO:0031145,GO:0031145,GO:0031145,GO:0031145,GO:0031398,GO:0051436,GO:0051436,GO:0051437,GO:0051439,GO:0051439,GO:0070936
UBE2D2	5	5	138941376	ubiquitin-conjugating enzyme E2D 2 (UBC4/5 homolog, yeast)	GO:0000166,GO:0004842,GO:0004842,GO:0004842,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005524,GO:0006464,GO:0006511,GO:0016567,GO:0016567,GO:0016874,GO:0016881,GO:0070936
UBE2D3	4	4	103720085	ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast)	GO:0000166,GO:0000209,GO:0000209,GO:0004842,GO:0004842,GO:0004842,GO:0004842,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005524,GO:0005768,GO:0005886,GO:0006281,GO:0006464,GO:0006511,GO:0006513,GO:0006915,GO:0007179,GO:0010008,GO:0016567,GO:0016567,GO:0016874,GO:0016881,GO:0030509,GO:0032480,GO:0043161,GO:0070936,GO:0070979
UBE2D4	7	7	43966131	ubiquitin-conjugating enzyme E2D 4 (putative)	GO:0000166,GO:0004842,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005524,GO:0016874,GO:0016881,GO:0035519,GO:0044314,GO:0070534,GO:0070936,GO:0070979,GO:0085020
UBE2DNL	X	X	84189896	ubiquitin-conjugating enzyme E2D N-terminal like (pseudogene)	GO:0016881
UBE2E1	3	3	23848760	ubiquitin-conjugating enzyme E2E 1 (UBC4/5 homolog, yeast)	GO:0000075,GO:0000151,GO:0000166,GO:0000209,GO:0000278,GO:0004842,GO:0004842,GO:0004842,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005524,GO:0005634,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0006511,GO:0007094,GO:0010390,GO:0016567,GO:0016567,GO:0016874,GO:0016881,GO:0031145,GO:0031145,GO:0031145,GO:0031145,GO:0032020,GO:0033523,GO:0042296,GO:0051436,GO:0051436,GO:0051437,GO:0051439,GO:0051439,GO:0070936
UBE2E2	3	3	23250190	ubiquitin-conjugating enzyme E2E 2 (UBC4/5 homolog, yeast)	GO:0000166,GO:0004842,GO:0005524,GO:0005730,GO:0016874,GO:0016881,GO:0032020,GO:0042296,GO:0070534,GO:0070936,GO:0070979
UBE2E3	2	2	181846769	ubiquitin-conjugating enzyme E2E 3 (UBC4/5 homolog, yeast)	GO:0000166,GO:0004842,GO:0005515,GO:0005515,GO:0005515,GO:0005524,GO:0005634,GO:0005730,GO:0005737,GO:0016874,GO:0016881,GO:0040008,GO:0070534,GO:0070936,GO:0070979
UBE2F	2	2	238881749	ubiquitin-conjugating enzyme E2F (putative)	GO:0000166,GO:0005515,GO:0005515,GO:0005524,GO:0016874,GO:0016881,GO:0019788,GO:0045116
UBE2G1	17	17	4186129	ubiquitin-conjugating enzyme E2G 1 (UBC7 homolog, yeast)	GO:0000166,GO:0004842,GO:0005524,GO:0006511,GO:0016874,GO:0016881,GO:0031625,GO:0070534,GO:0070936
UBE2G2	21	21	46191291	ubiquitin-conjugating enzyme E2G 2 (UBC7 homolog, yeast)	GO:0000166,GO:0004842,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005524,GO:0005783,GO:0005829,GO:0006511,GO:0016874,GO:0016881,GO:0030433,GO:0070936
UBE2H	7	7	129474776	ubiquitin-conjugating enzyme E2H (UBC8 homolog, yeast)	GO:0000166,GO:0004842,GO:0005524,GO:0006511,GO:0016567,GO:0016874,GO:0016881,GO:0070936,GO:0070979
UBE2I	16	16	1364031	ubiquitin-conjugating enzyme E2I (UBC9 homolog, yeast)	GO:0000122,GO:0000166,GO:0000795,GO:0001650,GO:0004842,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005524,GO:0005634,GO:0005634,GO:0005737,GO:0006464,GO:0006511,GO:0007049,GO:0007059,GO:0007067,GO:0008022,GO:0008134,GO:0010469,GO:0016567,GO:0016605,GO:0016874,GO:0016881,GO:0016925,GO:0019789,GO:0019899,GO:0030425,GO:0033145,GO:0043161,GO:0043398,GO:0043425,GO:0044419,GO:0045202,GO:0045892,GO:0051091,GO:0051301,GO:0072500
UBE2J1	6	6	90039397	ubiquitin-conjugating enzyme E2, J1 (UBC6 homolog, yeast)	GO:0000166,GO:0004842,GO:0005524,GO:0005783,GO:0005789,GO:0016020,GO:0016021,GO:0016874,GO:0016881
UBE2J2	1	1	1190582	ubiquitin-conjugating enzyme E2, J2 (UBC6 homolog, yeast)	GO:0000166,GO:0004842,GO:0005524,GO:0005783,GO:0005789,GO:0006986,GO:0016020,GO:0016021,GO:0016874,GO:0016881
UBE2K	4	4	39699947	ubiquitin-conjugating enzyme E2K (UBC1 homolog, yeast)	GO:0000166,GO:0004842,GO:0005515,GO:0005524,GO:0005737,GO:0006511,GO:0016567,GO:0016874,GO:0016881,GO:0031625,GO:0031625,GO:0034450,GO:0070936
UBE2L3	22	22	21922033	ubiquitin-conjugating enzyme E2L 3	GO:0000151,GO:0000166,GO:0000209,GO:0000209,GO:0003713,GO:0004842,GO:0004842,GO:0004842,GO:0004842,GO:0004842,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005524,GO:0005634,GO:0005737,GO:0005737,GO:0006355,GO:0006355,GO:0006464,GO:0006511,GO:0006511,GO:0007090,GO:0008283,GO:0016567,GO:0016567,GO:0016567,GO:0016567,GO:0016874,GO:0016881,GO:0019899,GO:0070979,GO:0071383,GO:0071385
UBE2L6	11	11	57319830	ubiquitin-conjugating enzyme E2L 6	GO:0004842,GO:0005515,GO:0005515,GO:0005515,GO:0005829,GO:0006464,GO:0016567,GO:0016874,GO:0019941,GO:0032020,GO:0032480,GO:0042296
UBE2M	19	19	59067455	ubiquitin-conjugating enzyme E2M (UBC12 homolog, yeast)	GO:0000166,GO:0004842,GO:0004842,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005524,GO:0005575,GO:0006464,GO:0006464,GO:0016567,GO:0016567,GO:0016874,GO:0016881,GO:0018169,GO:0019788,GO:0045116
UBE2MP1	16	16	34404762	ubiquitin-conjugating enzyme E2M pseudogene 1	NA
UBE2N	12	12	93803814	ubiquitin-conjugating enzyme E2N (UBC13 homolog, yeast)	GO:0000151,GO:0000166,GO:0000724,GO:0000729,GO:0002224,GO:0002755,GO:0002755,GO:0004842,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005524,GO:0005634,GO:0005634,GO:0005737,GO:0005737,GO:0005737,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0006282,GO:0006301,GO:0006464,GO:0006508,GO:0008063,GO:0016567,GO:0016567,GO:0016574,GO:0016874,GO:0016881,GO:0031058,GO:0031372,GO:0033182,GO:0034130,GO:0034134,GO:0034142,GO:0035370,GO:0043123,GO:0043123,GO:0043130,GO:0045087,GO:0045739,GO:0050852,GO:0050852,GO:0051092,GO:0051092,GO:0051443,GO:0070534,GO:0070534
UBE2NL	X	X	142967202	ubiquitin-conjugating enzyme E2N-like	GO:0016881
UBE2O	17	17	74387023	ubiquitin-conjugating enzyme E2O	GO:0000166,GO:0004842,GO:0005524,GO:0016874,GO:0016881
UBE2Q1	1	1	154522913	ubiquitin-conjugating enzyme E2Q family member 1	GO:0000166,GO:0004842,GO:0005515,GO:0005524,GO:0016874,GO:0016881
UBE2Q2	15	15	76136007	ubiquitin-conjugating enzyme E2Q family member 2	GO:0000166,GO:0004842,GO:0005524,GO:0005737,GO:0016874,GO:0016881,GO:0070936
UBE2QL1	5	5	6449006	ubiquitin-conjugating enzyme E2Q family-like 1	GO:0000166,GO:0004842,GO:0005524,GO:0016874,GO:0016881
UBE2QP1	15	15	85114026	NA	NA
UBE2QP2	15	15	82707816	NA	NA
UBE2R2	9	9	33817755	ubiquitin-conjugating enzyme E2R 2	GO:0000166,GO:0004842,GO:0005524,GO:0006513,GO:0016874,GO:0016881,GO:0070936
UBE2S	19	19	55912803	ubiquitin-conjugating enzyme E2S	GO:0000166,GO:0004842,GO:0004842,GO:0004842,GO:0005524,GO:0005680,GO:0006464,GO:0007049,GO:0010458,GO:0010458,GO:0010994,GO:0016874,GO:0016881,GO:0031145,GO:0031145,GO:0035519,GO:0044314,GO:0051301,GO:0051488,GO:0051488,GO:0070534,GO:0070979,GO:0070979,GO:0085020
UBE2T	1	1	202300962	ubiquitin-conjugating enzyme E2T (putative)	GO:0000166,GO:0004842,GO:0005524,GO:0005654,GO:0006281,GO:0016874,GO:0016881,GO:0035519,GO:0044314,GO:0070534,GO:0070936,GO:0070979,GO:0085020
UBE2U	1	1	64669733	ubiquitin-conjugating enzyme E2U (putative)	GO:0000166,GO:0004842,GO:0005515,GO:0005524,GO:0016874,GO:0016881
UBE2V1	20	20	48699304	ubiquitin-conjugating enzyme E2 variant 1	GO:0000151,GO:0000209,GO:0002224,GO:0002755,GO:0002755,GO:0005515,GO:0005634,GO:0005737,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0006282,GO:0006355,GO:0008063,GO:0016881,GO:0030154,GO:0031371,GO:0034130,GO:0034134,GO:0034142,GO:0035370,GO:0043123,GO:0043123,GO:0045087,GO:0050852,GO:0051092,GO:0070534
UBE2V2	8	8	48921014	ubiquitin-conjugating enzyme E2 variant 2	GO:0000209,GO:0000729,GO:0005515,GO:0005515,GO:0005515,GO:0005634,GO:0005737,GO:0006282,GO:0008283,GO:0016567,GO:0016881,GO:0031372
UBE2W	8	8	74706336	ubiquitin-conjugating enzyme E2W (putative)	GO:0000166,GO:0004842,GO:0005515,GO:0005524,GO:0006513,GO:0016874,GO:0016881,GO:0070979
UBE2Z	17	17	46985865	ubiquitin-conjugating enzyme E2Z	GO:0000166,GO:0004842,GO:0005524,GO:0005634,GO:0005730,GO:0005737,GO:0006915,GO:0016874,GO:0016881
UBE3A	15	15	25584283	ubiquitin protein ligase E3A	GO:0000502,GO:0001541,GO:0003713,GO:0004842,GO:0005515,GO:0005515,GO:0005622,GO:0005634,GO:0005829,GO:0006464,GO:0006508,GO:0006511,GO:0007420,GO:0014068,GO:0016874,GO:0016881,GO:0030521,GO:0035037,GO:0042787,GO:0044419,GO:0045944,GO:0060736,GO:0070936
UBE3B	12	12	109921356	ubiquitin protein ligase E3B	GO:0004842,GO:0005622,GO:0006464,GO:0016874,GO:0016881,GO:0042787
UBE3C	7	7	156931966	ubiquitin protein ligase E3C	GO:0000209,GO:0000502,GO:0004842,GO:0005515,GO:0005515,GO:0005622,GO:0005634,GO:0006464,GO:0016874,GO:0016881,GO:0042787
UBE4A	11	11	118235795	ubiquitination factor E4A (UFD2 homolog, yeast)	GO:0000151,GO:0000209,GO:0005515,GO:0005737,GO:0006511,GO:0034450
UBE4B	1	1	10093728	ubiquitination factor E4B (UFD2 homolog, yeast)	GO:0000151,GO:0000209,GO:0003222,GO:0005634,GO:0005737,GO:0006915,GO:0009411,GO:0019899,GO:0031175,GO:0034450,GO:0034976,GO:0042787,GO:0044257
UBFD1	16	16	23569063	ubiquitin family domain containing 1	NA
UBIAD1	1	1	11333588	UbiA prenyltransferase domain containing 1	GO:0004659,GO:0005634,GO:0005737,GO:0005739,GO:0005783,GO:0005789,GO:0009234,GO:0016020,GO:0016021,GO:0016740,GO:0042371
UBL3	13	13	30341391	ubiquitin-like 3	GO:0005622,GO:0005886
UBL4A	X	X	153713877	ubiquitin-like 4A	GO:0005737,GO:0005829,GO:0006464,GO:0006810,GO:0019787,GO:0071816,GO:0071818
UBL4B	1	1	110655156	ubiquitin-like 4B	GO:0005737
UBL5	19	19	9939013	ubiquitin-like 5	GO:0003674,GO:0005737,GO:0008150
UBL7	15	15	74738430	ubiquitin-like 7 (bone marrow stromal cell-derived)	GO:0005515
UBLCP1	5	5	158695923	ubiquitin-like domain containing CTD phosphatase 1	GO:0004721,GO:0005634,GO:0016787
UBN1	16	16	4902918	ubinuclein 1	GO:0003677,GO:0003700,GO:0005634,GO:0005654,GO:0005923,GO:0006351,GO:0006357,GO:0016568,GO:0016605,GO:0030054,GO:0044419
UBN2	7	7	138916230	ubinuclein 2	NA
UBOX5	20	20	3090751	U-box domain containing 5	GO:0000151,GO:0004842,GO:0005634,GO:0008270,GO:0046872
UBP1	3	3	33431822	Ubiquitin-specific protease that removes ubiquitin from ubiquitinated proteins cleaves at the C terminus of ubiquitin fusions irrespective of their size capable of cleaving polyubiquitin chains	GO:0001525,GO:0003677,GO:0003700,GO:0003714,GO:0005634,GO:0006351,GO:0006357,GO:0019079,GO:0045892
UBQLN1	9	9	86276701	ubiquilin 1	GO:0000502,GO:0001666,GO:0005515,GO:0005515,GO:0005634,GO:0005737,GO:0005737,GO:0005783,GO:0006915,GO:0019900,GO:0019904,GO:0031396,GO:0043234,GO:0048471,GO:0048471
UBQLN2	X	X	56590306	ubiquilin 2	GO:0005488,GO:0005634,GO:0005737,GO:0005886
UBQLN3	11	11	5528820	ubiquilin 3	NA
UBQLN4	1	1	156006768	ubiquilin 4	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005634,GO:0005737,GO:0005783,GO:0005789,GO:0005829,GO:0008150,GO:0042802
UBQLNL	11	11	5536243	ubiquilin-like	NA
UBR1	15	15	43237526	E3 ubiquitin ligase (N-recognin), forms heterodimer with Rad6p to ubiquitinate substrates in the N-end rule pathway regulates peptide transport via Cup9p ubiquitination mutation in human UBR1 causes Johansson-Blizzard Syndrome (JBS)	GO:0000151,GO:0000502,GO:0004842,GO:0005737,GO:0005829,GO:0006511,GO:0008270,GO:0016874,GO:0030163,GO:0046872
UBR2	6	6	42532057	Cytoplasmic ubiquitin-protein ligase (E3) required for ubiquitylation of Rpn4p mediates formation of a Mub1p-Ubr2p-Rad6p complex	GO:0000151,GO:0004842,GO:0005634,GO:0005730,GO:0005886,GO:0006511,GO:0007141,GO:0007283,GO:0008270,GO:0016874,GO:0030163,GO:0046872
UBR3	2	2	170684017	ubiquitin protein ligase E3 component n-recognin 3 (putative)	GO:0001701,GO:0001967,GO:0004842,GO:0006511,GO:0007608,GO:0008270,GO:0009790,GO:0016020,GO:0016021,GO:0016567,GO:0016874,GO:0042048,GO:0046872
UBR4	1	1	19401325	ubiquitin protein ligase E3 component n-recognin 4	GO:0004842,GO:0005515,GO:0005516,GO:0005634,GO:0005737,GO:0005856,GO:0008270,GO:0016020,GO:0016021,GO:0016874,GO:0044419,GO:0046872
UBR5	8	8	103266529	ubiquitin protein ligase E3 component n-recognin 5	GO:0000209,GO:0003723,GO:0004842,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005625,GO:0005634,GO:0005634,GO:0006511,GO:0006974,GO:0008283,GO:0016567,GO:0016874,GO:0016881,GO:0033160,GO:0034450,GO:0035413,GO:0042787,GO:0046872,GO:0050847,GO:0090263,GO:0006464,GO:0005622,GO:0008270
UBR7	14	14	93673730	ubiquitin protein ligase E3 component n-recognin 7 (putative)	GO:0003674,GO:0008150,GO:0016874,GO:0046872,GO:0008270,GO:0004842
UBTD1	10	10	99258960	ubiquitin domain containing 1	NA
UBTD2	5	5	171638833	ubiquitin domain containing 2	GO:0005737
UBTF	17	17	42284609	upstream binding transcription factor, RNA polymerase I	GO:0000183,GO:0003677,GO:0005515,GO:0005515,GO:0005515,GO:0005634,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005730,GO:0005730,GO:0006356,GO:0006360,GO:0006361,GO:0006361,GO:0006361,GO:0006361,GO:0006362,GO:0006363,GO:0045943
UBTFL1	11	11	89819117	upstream binding transcription factor, RNA polymerase I-like 1	GO:0003677,GO:0005634,GO:0005737,GO:0007275
UBXN1	11	11	62444189	UBX domain protein 1	GO:0000502,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005737,GO:0031397,GO:0031593,GO:0031593,GO:0032435,GO:0043161,GO:0051117
UBXN10	1	1	20517054	UBX domain protein 10	NA
UBXN11	1	1	26608789	UBX domain protein 11	GO:0005737,GO:0005856
UBXN2A	2	2	24181184	UBX domain protein 2A	NA
UBXN2B	8	8	59323944	UBX domain protein 2B	GO:0005634,GO:0005737,GO:0005783,GO:0005794,GO:0005829
UBXN4	2	2	136499499	UBX domain protein 4	GO:0005515,GO:0005634,GO:0005635,GO:0005783,GO:0005789,GO:0006986,GO:0016020
UBXN6	19	19	4445494	UBX domain protein 6	GO:0003674,GO:0005515,GO:0005515,GO:0005575,GO:0005634,GO:0005737,GO:0005815,GO:0005856,GO:0008150
UBXN7	3	3	196083555	UBX domain protein 7	GO:0005515
UBXN8	8	8	30601706	UBX domain protein 8	GO:0007338
UCA1	19	19	15946230	urothelial cancer associated 1 (non-protein coding)	NA
UCHL1	4	4	41258993	ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase)	GO:0004197,GO:0004221,GO:0005515,GO:0005515,GO:0005634,GO:0005730,GO:0005737,GO:0005737,GO:0005737,GO:0005737,GO:0005829,GO:0005886,GO:0005886,GO:0006950,GO:0007412,GO:0007628,GO:0008219,GO:0008233,GO:0008242,GO:0008283,GO:0016579,GO:0016874,GO:0019896,GO:0030424,GO:0031694,GO:0042755,GO:0043025,GO:0043130,GO:0043231,GO:0043407,GO:0050905,GO:0006511,GO:0005622
UCHL3	13	13	76123956	ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase)	GO:0004221,GO:0005515,GO:0005737,GO:0006511,GO:0008233,GO:0008234,GO:0043130,GO:0005622
UCHL5	1	1	192985480	ubiquitin carboxyl-terminal hydrolase L5	GO:0000502,GO:0004221,GO:0004843,GO:0004866,GO:0005515,GO:0005515,GO:0005515,GO:0005622,GO:0005634,GO:0005634,GO:0005737,GO:0005829,GO:0006511,GO:0008233,GO:0008234,GO:0008242,GO:0010951,GO:0016579,GO:0021670,GO:0030901,GO:0031011,GO:0031011,GO:0048853,GO:0061136,GO:0070628,GO:0070628
UCK1	9	9	134400559	uridine-cytidine kinase 1	GO:0000166,GO:0004849,GO:0005524,GO:0005829,GO:0006206,GO:0008152,GO:0009165,GO:0016301,GO:0016740,GO:0019206,GO:0043097,GO:0055086,GO:0016773
UCK2	1	1	165797070	uridine-cytidine kinase 2	GO:0000166,GO:0003674,GO:0004849,GO:0005524,GO:0005575,GO:0005829,GO:0006206,GO:0008150,GO:0008152,GO:0009165,GO:0016301,GO:0016740,GO:0016773,GO:0019206,GO:0043097,GO:0055086
UCKL1	20	20	62571328	uridine-cytidine kinase 1-like 1	GO:0000166,GO:0004849,GO:0005515,GO:0005524,GO:0005634,GO:0005737,GO:0005783,GO:0008152,GO:0016301,GO:0016740,GO:0016773,GO:0044419
UCKL1AS	20	20	62588338	NA	NA
UCMA	10	10	13264102	upper zone of growth plate and cartilage matrix associated	GO:0005576,GO:0005578,GO:0005615,GO:0016235,GO:0045668,GO:0048471
UCN	2	2	27530388	urocortin	GO:0001664,GO:0005184,GO:0005576,GO:0006954,GO:0006979,GO:0007186,GO:0007218,GO:0007565,GO:0007611,GO:0030157,GO:0030307,GO:0030424,GO:0030425,GO:0031175,GO:0032355,GO:0032755,GO:0032967,GO:0042756,GO:0043025,GO:0043526,GO:0043679,GO:0045727,GO:0045740,GO:0045776,GO:0045909,GO:0051384,GO:0051966
UCN2	3	3	48600218	urocortin 2	GO:0001664,GO:0005102,GO:0005179,GO:0005576,GO:0005615,GO:0006171,GO:0006950,GO:0007586,GO:0008283,GO:0032277,GO:0042562,GO:0071385
UCN3	10	10	5415683	urocortin 3 (stresscopin)	GO:0001666,GO:0005179,GO:0005576,GO:0007189,GO:0009749,GO:0030424,GO:0031669,GO:0032024,GO:0042594,GO:0043196,GO:0051412
UCP1	4	4	141481049	uncoupling protein 1 (mitochondrial, proton carrier)	GO:0005739,GO:0005739,GO:0005740,GO:0005743,GO:0005743,GO:0005743,GO:0005743,GO:0006810,GO:0006839,GO:0015992,GO:0015992,GO:0016020,GO:0016021,GO:0017077,GO:0017077,GO:0022904,GO:0032870,GO:0044255,GO:0048545,GO:0050873,GO:0005488
UCP2	11	11	73686051	uncoupling protein 2 (mitochondrial, proton carrier)	GO:0000303,GO:0001666,GO:0005739,GO:0005739,GO:0005743,GO:0005743,GO:0005743,GO:0005743,GO:0006810,GO:0006839,GO:0009749,GO:0015992,GO:0015992,GO:0016020,GO:0016021,GO:0022904,GO:0032869,GO:0032870,GO:0070542,GO:0005488
UCP3	11	11	73712456	uncoupling protein 3 (mitochondrial, proton carrier)	GO:0000303,GO:0000303,GO:0001666,GO:0005215,GO:0005488,GO:0005739,GO:0005739,GO:0005743,GO:0005743,GO:0005743,GO:0005743,GO:0006629,GO:0006631,GO:0006839,GO:0007568,GO:0007584,GO:0007585,GO:0009409,GO:0014823,GO:0015992,GO:0015992,GO:0016020,GO:0016021,GO:0017077,GO:0022904,GO:0032868,GO:0032870,GO:0048545,GO:0051384
UCRC	22	22	30163387	ubiquinol-cytochrome c reductase complex (7.2 kD)	NA
UCRP	3	3	150797617	NA	NA
UEVLD	11	11	18553866	UEV and lactate/malate dehyrogenase domains	GO:0005488,GO:0006464,GO:0015031,GO:0016491,GO:0016616,GO:0044262
UFC1	1	1	161123787	ubiquitin-fold modifier conjugating enzyme 1	GO:0005515,GO:0005515,GO:0005515,GO:0071568,GO:0071569
UFD1L	22	22	19438192	ubiquitin fusion degradation 1 like	GO:0001501,GO:0004843,GO:0005515,GO:0005634,GO:0005737,GO:0005829,GO:0006511
UFM1	13	13	38924056	ubiquitin-fold modifier 1	GO:0005515,GO:0005634,GO:0005737,GO:0071569
UFSP1	7	7	100486463	UFM1-specific peptidase 1 (non-functional)	GO:0003674,GO:0005575,GO:0008150,GO:0016790,GO:0071567
UFSP2	4	4	186347139	UFM1-specific peptidase 2	GO:0005634,GO:0005737,GO:0005783,GO:0008233,GO:0016790,GO:0019783
UGCG	9	9	114659495	UDP-glucose ceramide glucosyltransferase	GO:0000139,GO:0005624,GO:0005794,GO:0006665,GO:0006679,GO:0006688,GO:0008120,GO:0008544,GO:0008610,GO:0016020,GO:0016021,GO:0016757
UGCGL1	2	2	128953249	UDP-glucose ceramide glucosyltransferase-like 1	NA
UGDH	4	4	39501762	UDP-glucose 6-dehydrogenase	GO:0001702,GO:0003979,GO:0005488,GO:0005829,GO:0006011,GO:0006024,GO:0006065,GO:0006805,GO:0006805,GO:0009055,GO:0016491,GO:0051287
UGGT1	2	2	128848931	UDP-glucose glycoprotein glucosyltransferase 1	GO:0003980,GO:0003980,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005783,GO:0005788,GO:0005793,GO:0006457,GO:0006486,GO:0016757,GO:0018279,GO:0043687,GO:0044267,GO:0051082,GO:0051084
UGGT2	13	13	96454043	UDP-glucose glycoprotein glucosyltransferase 2	GO:0003980,GO:0003980,GO:0005783,GO:0005788,GO:0005788,GO:0005793,GO:0006457,GO:0016757,GO:0018279,GO:0043687,GO:0044267,GO:0006486
UGP2	2	2	64083453	UDP-glucose pyrophosphorylase 2	GO:0003983,GO:0003983,GO:0005515,GO:0005515,GO:0005536,GO:0005625,GO:0005737,GO:0005829,GO:0005975,GO:0005978,GO:0006006,GO:0006011,GO:0006065,GO:0006805,GO:0006805,GO:0008152,GO:0016310,GO:0016740,GO:0016779,GO:0019255,GO:0032557,GO:0046872
UGT1A1	2	2	234668933	UDP glucuronosyltransferase 1 family, polypeptide A1	GO:0001889,GO:0001972,GO:0004857,GO:0005496,GO:0005783,GO:0005789,GO:0005789,GO:0005789,GO:0005792,GO:0005887,GO:0006778,GO:0006789,GO:0006805,GO:0006805,GO:0006805,GO:0007584,GO:0007586,GO:0008152,GO:0008202,GO:0008210,GO:0009812,GO:0014070,GO:0015020,GO:0015020,GO:0015020,GO:0015020,GO:0015020,GO:0015020,GO:0015020,GO:0016020,GO:0017144,GO:0019899,GO:0031100,GO:0032496,GO:0032870,GO:0042167,GO:0042493,GO:0042573,GO:0042594,GO:0042803,GO:0043086,GO:0045939,GO:0046483,GO:0046982,GO:0048545,GO:0051552,GO:0070980,GO:0071361,GO:0071385
UGT1A10	2	2	234545168	UDP glucuronosyltransferase 1 family, polypeptide A10	GO:0001972,GO:0005080,GO:0005080,GO:0005783,GO:0005789,GO:0005792,GO:0008152,GO:0015020,GO:0015020,GO:0016020,GO:0016021,GO:0019899,GO:0042803,GO:0046982,GO:0051552
UGT1A3	2	2	234637772	UDP glucuronosyltransferase 1 family, polypeptide A3	GO:0001972,GO:0005783,GO:0005789,GO:0005792,GO:0006805,GO:0008194,GO:0009812,GO:0015020,GO:0015020,GO:0015020,GO:0016020,GO:0016021,GO:0019899,GO:0042573,GO:0042803,GO:0046982,GO:0008152
UGT1A4	2	2	234627466	UDP glucuronosyltransferase 1 family, polypeptide A4	GO:0001972,GO:0005783,GO:0005789,GO:0005792,GO:0006805,GO:0006805,GO:0015020,GO:0016020,GO:0016021,GO:0019899,GO:0042803,GO:0046982,GO:0008152
UGT1A5	2	2	234621637	UDP glucuronosyltransferase 1 family, polypeptide A5	GO:0005783,GO:0005789,GO:0005792,GO:0006805,GO:0008152,GO:0015020,GO:0016020,GO:0016021
UGT1A6	2	2	234602451	UDP glucuronosyltransferase 1 family, polypeptide A6	GO:0001972,GO:0005783,GO:0005789,GO:0005792,GO:0006805,GO:0006805,GO:0006805,GO:0008152,GO:0015020,GO:0016020,GO:0016021,GO:0019899,GO:0042803,GO:0046982
UGT1A7	2	2	234590583	UDP glucuronosyltransferase 1 family, polypeptide A7	GO:0001972,GO:0004857,GO:0004857,GO:0005080,GO:0005783,GO:0005789,GO:0005792,GO:0006805,GO:0007588,GO:0008144,GO:0008152,GO:0009804,GO:0009812,GO:0015020,GO:0015020,GO:0015020,GO:0015020,GO:0016020,GO:0016021,GO:0017144,GO:0017144,GO:0019899,GO:0042573,GO:0042803,GO:0043086,GO:0043086,GO:0045922,GO:0046982,GO:0046982,GO:0046982,GO:0046982,GO:0046982,GO:0046982,GO:0046982,GO:0051552
